6,2,2,0.067077,0.13376,4.8082e-05,0.00065705,0.035075,0.0063668,0.00032784
6,2,2,0.074019,0.067538,2.5363e-05,0.0019541,0.011301,0.051021,0.0001986
6,2,2,0.091467,0.12325,1.717e-05,0.0057376,0.002219,0.034522,0.00018737
6,2,2,0.34792,0.020642,6.2864e-05,0.036234,0.0032473,0.24645,3.0393e-05
6,2,2,0.25649,0.0050712,0.0001493,0.077136,0.00059499,0.61758,0.00045279
6,2,2,0.24624,0.01179,8.2357e-05,0.079268,0.0010695,0.46969,0.0001938
6,2,2,0.30321,0.059463,7.5589e-05,0.02582,0.004543,0.33816,3.166e-05
6,2,2,0.21322,0.15629,2.6527e-05,0.0096682,0.011363,0.059423,4.4926e-05
6,2,2,0.061453,0.10761,9.2654e-05,0.0025408,0.040243,0.16018,2.2456e-06
6,2,2,0.035868,0.10068,0.00013913,0.00080624,0.70731,0.055907,2.7713e-06
6,2,2,0.0061771,0.013437,0.00022684,0.00036515,0.18364,0.066921,2.1438e-06
6,2,2,0.0093209,0.051336,0.0011876,0.00014919,0.76456,0.021004,9.056e-07
6,2,2,0.026262,0.026394,0.00076172,0.0010725,0.59616,0.3476,2.8354e-06
6,2,2,0.060126,0.029504,0.0011029,0.0055496,0.17228,0.39381,1.7888e-05
6,2,2,0.086809,0.038844,0.00044129,0.01477,0.0017309,0.20449,0.00055187
6,2,2,0.056009,0.035823,0.00014171,0.057465,0.0026707,0.25696,0.00054147
6,2,2,0.072669,0.023495,0.00018543,0.10899,0.005282,0.28299,0.00046302
6,2,2,0.039756,0.014348,0.00084716,0.017961,0.048271,0.12656,0.023953
6,2,2,0.00059353,0.0070797,0.0040676,0.0019263,0.47184,0.25142,0.25287
1,4,2,0.0059911,0.0072324,0.046149,0.0031584,0.034602,0.059997,0.23624
1,4,2,0.0016015,0.010423,0.034835,0.0064644,0.060429,0.04369,0.41036
1,4,2,0.0011424,0.013224,0.003149,0.031024,0.59797,0.070272,0.093461
