1,1,1,0.045312,0.23067,8.1268e-05,0.012433,0.36151,0.0086934,8.8481e-07
1,1,1,0.15463,0.063536,0.00013322,0.0036543,0.050081,0.029413,1.2426e-05
1,1,1,0.27633,0.2596,7.6166e-05,0.019813,0.0022213,0.026391,2.2469e-06
1,1,1,0.2087,0.30345,6.7771e-05,0.023044,0.0024709,0.061276,2.4488e-06
1,1,1,0.5366,0.036583,0.00058371,0.24461,0.00054988,0.11499,5.2592e-05
1,1,1,0.63206,0.011588,0.00053242,0.29889,0.00060632,0.11667,0.00030624
1,1,1,0.56074,0.0095035,0.0021011,0.097571,0.0014289,0.36829,0.00027311
1,1,1,0.44889,0.009885,0.0019538,0.11448,0.015437,0.2545,0.00026193
1,1,1,0.5,0.018873,0.0011113,0.079698,0.01735,0.064877,0.00035931
1,1,1,0.66619,0.013973,0.001452,0.053189,0.038746,0.076291,3.6467e-05
1,1,1,0.64911,0.0070254,0.0013462,0.060719,0.0351,0.03937,0.0001507
1,1,1,0.39701,0.014515,0.0018935,0.040244,0.05489,0.053981,0.0001617
1,1,1,0.39895,0.0083155,0.003524,0.017496,0.061508,0.049404,0.00080072
1,1,1,0.19989,0.013433,0.0068548,0.047084,0.023785,0.035283,0.00086225
1,1,1,0.0226,0.019597,0.0086724,0.026152,0.003091,0.046614,0.059515
1,1,1,0.024254,0.0091138,0.0065719,0.041728,0.002297,0.03829,0.046745
1,1,1,0.025933,0.010296,0.0039356,0.026924,0.0041204,0.076721,0.051567
1,1,1,0.063534,0.0080215,0.0018383,0.010534,0.0016019,0.1372,0.087708
1,1,1,3.025e-07,0.022084,0.0015225,0.0080493,0.0076197,0.15455,0.28663
4,3,1,0.020444,0.004557,0.00060999,0.13956,0.044315,0.044636,0.00010768
4,3,1,0.02017,0.000765,0.0010793,0.068752,0.14793,0.073428,0.00033467
4,3,1,0.13778,0.0010692,0.0015207,0.18516,0.068389,0.10574,4.8243e-05
4,3,1,0.27538,0.00031849,0.012138,0.33309,0.0034748,0.15664,0.00073497
4,3,1,0.093499,0.00025105,0.011685,0.25252,0.0085673,0.1401,0.0052519
4,3,1,0.12608,0.0037225,0.0019567,0.27926,0.03792,0.08398,0.00030375
4,3,1,0.15723,0.0022726,0.0017787,0.23102,0.073397,0.025522,0.00032327
4,3,1,0.048737,0.0035335,0.0010298,0.18528,0.10394,0.0066827,0.0012884
4,3,1,0.0051756,0.0057141,0.0007231,0.072565,0.16359,0.0019401,0.021401
4,3,1,1.5613e-05,0.024979,0.00024103,0.0282,0.47502,0.00055286,0.089098
4,3,1,0.010626,0.012394,0.0046421,0.09343,0.041439,0.0062059,0.027902
4,3,1,0.0038593,0.019078,0.013372,0.044977,0.017281,0.011144,0.047614
4,3,1,0.007114,0.0041944,0.011937,0.083797,0.040039,0.0031948,0.13775
4,3,1,0.023783,0.0066966,0.0061682,0.10644,0.024418,0.0091028,0.061386
4,3,1,0.0080237,0.028283,0.0020084,0.01555,0.0041745,0.094718,0.3128
4,3,1,2.6242e-07,0.033992,0.0017365,0.0068155,0.0045676,0.21844,0.3745
2,1,1,0.0078702,0.97549,3.1205e-05,0.00014091,0.0092267,0.0024463,1.6035e-07
2,1,1,0.026329,0.90712,4.2467e-05,1.5882e-05,0.0068269,0.0025947,1.3178e-06
2,1,1,0.035984,0.81943,5.2478e-05,0.00041381,0.0012385,0.048038,1.4848e-06
2,1,1,0.14053,0.66807,6.2302e-05,0.0010518,0.0048059,0.024031,7.5677e-06
2,1,1,0.88985,0.30854,0.00015698,0.081131,4.0895e-05,0.083371,3.9697e-06
2,1,1,0.73845,0.5,9.3859e-05,0.017724,0.00013805,0.099909,1.8833e-06
2,1,1,0.55072,0.57407,0.00013015,0.0093763,0.00085144,0.097694,7.0204e-07
2,1,1,0.62306,0.8113,5.5876e-05,0.0040216,0.00010172,0.057039,1.1673e-07
2,1,1,0.83281,0.63211,6.176e-05,0.00063422,5.4113e-05,0.059247,1e-07
2,1,1,0.241,0.58589,5.0165e-05,0.00024444,0.023471,0.020271,1e-07
2,1,1,0.15967,0.66418,1.8674e-05,0.00015348,0.015935,0.0054742,1.1264e-07
2,1,1,0.095363,0.73506,1.8626e-05,6.0949e-05,0.014482,0.0064216,4.4981e-07
2,1,1,0.025049,0.88901,3.9917e-06,0.00026671,0.047509,0.00065457,5.9426e-06
2,1,1,0.10179,0.38789,0.00012612,0.0021941,0.15913,0.0078845,8.8275e-05
2,1,1,0.039168,0.48452,9.6077e-05,0.00066177,0.078982,0.0097739,0.00021165
2,1,1,0.021508,0.59826,0.00022259,0.00037031,0.090327,0.01069,0.00085006
2,1,1,0.10482,0.14783,0.0004496,0.0099984,0.010244,0.06001,0.0012987
2,1,1,9.1625e-06,0.14374,0.00058428,0.0023817,0.01759,0.15752,0.12115
2,1,1,7.6926e-08,0.032549,0.0016577,0.011207,0.0020183,0.15778,0.46337
1,7,1,0.43826,0.077851,0.00012853,0.00038495,0.025858,0.56901,1.3535e-05
1,7,1,0.064528,0.00063179,0.019391,1.8858e-05,0.0091737,0.75585,6.1608e-07
1,7,1,0.16874,0.001547,0.0062315,0.00017502,0.0019052,0.85115,1.9865e-06
1,7,1,0.31441,0.0029981,0.001007,0.0018869,0.0045582,0.37553,3.3224e-05
1,7,1,0.65262,0.0011496,0.00088386,0.0058413,0.0068144,0.42269,7.9845e-06
1,7,1,0.56724,0.0079396,0.00038083,0.0005247,0.20412,0.58989,4.2278e-05
1,7,1,0.96402,0.039054,0.00033734,0.00089568,0.0071908,0.31927,1.1113e-05
1,7,1,0.93965,0.024351,0.00028097,0.0014972,0.0010344,0.35953,6.7966e-05
1,7,1,0.75106,0.088306,6.7595e-05,0.0011717,0.00054674,0.30471,9.8782e-05
1,7,1,0.38325,0.25657,7.107e-05,0.0026439,6.9867e-05,0.34179,0.00047698
1,7,1,0.18167,0.14658,8.9105e-05,0.001843,0.00013282,0.42055,0.0025417
1,7,1,0.13178,0.19641,0.0010102,0.005332,0.0013188,0.54997,6.3569e-05
1,7,1,0.25019,0.19233,0.00068392,0.0071003,0.0034625,0.46052,2.8143e-05
1,7,1,0.46669,0.037401,0.0016747,0.034393,0.0036625,0.16752,0.000267
1,7,1,0.16125,0.0098903,0.0014434,0.077004,0.0073294,0.09185,0.0018735
1,7,1,0.13528,0.0029999,0.0017319,0.025469,0.010361,0.138,0.0049352
1,7,1,0.033687,0.0026426,0.0012313,0.015972,0.019256,0.13612,0.040552
1,7,1,0.010897,0.0081433,0.0031543,0.028414,0.0026086,0.11566,0.10644
1,7,1,2.3787e-06,0.026754,0.0020791,0.04005,0.0035869,0.11722,0.20325
1,7,1,1.803e-07,0.031461,0.00055122,0.014276,0.0084166,0.28408,0.30073
4,7,1,0.3014,0.0036312,0.0019713,0.066469,0.0049357,0.01538,1.275e-05
4,7,1,0.21854,8.6284e-05,0.016829,0.055337,0.0023119,0.026747,2.232e-05
4,7,1,0.20055,2.1323e-05,0.0072897,0.078601,0.022212,0.0094711,0.0001848
4,7,1,0.06668,4.0927e-05,0.0024083,0.073013,0.10748,0.0081242,0.0003266
4,7,1,8.1478e-06,3.8063e-05,0.00089149,0.24947,0.13023,0.012595,0.011779
4,7,1,0.0036499,0.00013475,0.001355,0.35275,0.062753,0.019068,0.019084
4,7,1,0.0094763,0.0012483,0.00058429,0.62204,0.0015317,0.021902,0.0069024
4,7,1,0.010352,0.0030299,0.00055415,0.51028,0.0034193,0.0051716,0.002359
4,7,1,0.0043694,0.019239,0.0014714,0.3571,0.0035751,0.0028652,0.00077143
4,7,1,1.0849e-05,0.014474,0.0054679,0.13581,0.048384,0.00058044,0.0021299
4,7,1,3.2039e-06,0.0050798,0.0087462,0.043382,0.14413,0.00039682,0.0070702
4,7,1,5.1016e-06,0.0050032,0.014358,0.083975,0.060276,0.00064665,0.010468
4,7,1,1.0441e-07,0.0023685,0.024742,0.18246,0.0078575,0.011316,0.14957
4,7,1,3.7634e-06,0.0061136,0.0019739,0.020718,0.022452,0.40538,0.025962
4,7,1,7.3479e-09,0.014412,0.0020108,0.0081744,0.0042964,0.29033,0.38248
3,5,1,6.9098e-08,0.00013133,0.26376,0.1113,0.0014768,0.13359,0.00010095
3,5,1,4.1087e-08,2.2909e-05,0.74152,0.0073434,0.001934,0.016417,1.5695e-05
3,5,1,1.2891e-07,1.4664e-05,0.60287,0.022467,0.0037276,0.013676,0.0003247
3,5,1,3.2332e-07,1.2654e-05,0.27417,0.06605,0.0024374,0.010635,0.003863
3,5,1,2.2144e-07,2.8085e-05,0.2652,0.077683,0.003763,0.0017669,0.008666
3,5,1,4.5317e-08,3.3314e-05,0.11866,0.1199,0.0030895,0.0011074,0.039046
3,5,1,1.7793e-06,4.9855e-05,0.33018,0.21992,9.3545e-05,0.001387,0.0092104
3,5,1,6.6359e-07,0.00015452,0.20806,0.17747,0.0012938,0.0072807,0.0087604
3,5,1,8.883e-07,0.00031268,0.087099,0.22376,0.0021859,0.01564,0.021058
3,5,1,1.0372e-06,0.0013364,0.053325,0.36011,0.00097381,0.0069707,0.017013
3,5,1,2.4224e-06,0.0034206,0.047183,0.34541,0.0014786,0.020912,0.007708
3,5,1,2.7435e-06,0.0065014,0.062308,0.35893,0.0034328,0.014618,0.010293
3,5,1,3.4197e-07,0.002273,0.11386,0.15854,0.0078684,0.011753,0.036979
3,5,1,3.2093e-08,0.00054712,0.15011,0.14018,0.005545,0.0048308,0.24464
3,5,1,2.8828e-09,0.0010678,0.13823,0.10238,0.015034,0.010062,0.34086
3,5,1,5.9922e-09,0.0012955,0.062172,0.057165,0.059831,0.012037,0.44288
3,5,1,2.6478e-07,0.0029234,0.0054972,0.016768,0.23194,0.19872,0.10165
